"day","month","year","acc_temp","test_temp","rep","conc","obs","count","size_adult","size_offspring","time_brood","brood_number","date_manual","date","test"
9,7,2019,20,20,1,60,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 20 1 60"
9,7,2019,20,15,1,60,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 15 1 60"
9,7,2019,20,25,1,60,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 25 1 60"
9,7,2019,15,20,1,60,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"15 20 1 60"
9,7,2019,20,20,1,0,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 20 1 0"
9,7,2019,20,15,1,0,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 15 1 0"
9,7,2019,20,25,1,0,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 25 1 0"
9,7,2019,15,20,1,0,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"15 20 1 0"
9,7,2019,20,20,1,6,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 20 1 6"
9,7,2019,20,15,1,6,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 15 1 6"
9,7,2019,20,25,1,6,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 25 1 6"
9,7,2019,15,20,1,6,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"15 20 1 6"
9,7,2019,20,20,1,9,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 20 1 9"
9,7,2019,20,15,1,9,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 15 1 9"
9,7,2019,20,25,1,9,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 25 1 9"
9,7,2019,15,20,1,9,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"15 20 1 9"
9,7,2019,20,20,1,13,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 20 1 13"
9,7,2019,20,15,1,13,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 15 1 13"
9,7,2019,20,25,1,13,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 25 1 13"
9,7,2019,15,20,1,13,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"15 20 1 13"
9,7,2019,20,20,1,20,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 20 1 20"
9,7,2019,20,15,1,20,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 15 1 20"
9,7,2019,20,25,1,20,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 25 1 20"
9,7,2019,15,20,1,20,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"15 20 1 20"
9,7,2019,20,20,1,30,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 20 1 30"
9,7,2019,20,15,1,30,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 15 1 30"
9,7,2019,20,25,1,30,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 25 1 30"
9,7,2019,15,20,1,30,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"15 20 1 30"
9,7,2019,20,20,1,45,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 20 1 45"
9,7,2019,20,15,1,45,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 15 1 45"
9,7,2019,20,25,1,45,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"20 25 1 45"
9,7,2019,15,20,1,45,"s",NA,NA,NA,NA,NA,2019-07-09,2019-07-09,"15 20 1 45"
10,7,2019,20,20,2,60,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"20 20 2 60"
10,7,2019,15,15,1,60,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"15 15 1 60"
10,7,2019,20,20,2,0,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"20 20 2 0"
10,7,2019,15,15,1,0,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"15 15 1 0"
10,7,2019,20,20,2,6,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"20 20 2 6"
10,7,2019,15,15,1,6,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"15 15 1 6"
10,7,2019,20,20,2,9,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"20 20 2 9"
10,7,2019,15,15,1,9,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"15 15 1 9"
10,7,2019,20,20,2,13,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"20 20 2 13"
10,7,2019,15,15,1,13,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"15 15 1 13"
10,7,2019,20,20,2,20,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"20 20 2 20"
10,7,2019,15,15,1,20,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"15 15 1 20"
10,7,2019,20,20,2,30,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"20 20 2 30"
10,7,2019,15,15,1,30,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"15 15 1 30"
10,7,2019,20,20,2,45,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"20 20 2 45"
10,7,2019,15,15,1,45,"s",NA,NA,NA,NA,NA,2019-07-10,2019-07-10,"15 15 1 45"
11,7,2019,20,15,2,60,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 15 2 60"
11,7,2019,20,25,2,60,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 25 2 60"
11,7,2019,20,15,2,0,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 15 2 0"
11,7,2019,20,25,2,0,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 25 2 0"
11,7,2019,20,15,2,6,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 15 2 6"
11,7,2019,20,25,2,6,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 25 2 6"
11,7,2019,20,15,2,9,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 15 2 9"
11,7,2019,20,25,2,9,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 25 2 9"
11,7,2019,20,15,2,13,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 15 2 13"
11,7,2019,20,25,2,13,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 25 2 13"
11,7,2019,20,15,2,20,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 15 2 20"
11,7,2019,20,25,2,20,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 25 2 20"
11,7,2019,20,15,2,30,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 15 2 30"
11,7,2019,20,25,2,30,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 25 2 30"
11,7,2019,20,15,2,45,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 15 2 45"
11,7,2019,20,25,2,45,"s",NA,NA,NA,NA,NA,2019-07-11,2019-07-11,"20 25 2 45"
12,7,2019,15,25,1,60,"s",NA,NA,NA,NA,NA,2019-07-12,2019-07-12,"15 25 1 60"
12,7,2019,20,20,1,60,"d",NA,NA,NA,NA,NA,2019-07-12,2019-07-12,"20 20 1 60"
12,7,2019,15,25,1,0,"s",NA,NA,NA,NA,NA,2019-07-12,2019-07-12,"15 25 1 0"
12,7,2019,15,25,1,6,"s",NA,NA,NA,NA,NA,2019-07-12,2019-07-12,"15 25 1 6"
12,7,2019,15,25,1,9,"s",NA,NA,NA,NA,NA,2019-07-12,2019-07-12,"15 25 1 9"
12,7,2019,15,25,1,13,"s",NA,NA,NA,NA,NA,2019-07-12,2019-07-12,"15 25 1 13"
12,7,2019,15,25,1,20,"s",NA,NA,NA,NA,NA,2019-07-12,2019-07-12,"15 25 1 20"
12,7,2019,15,25,1,30,"s",NA,NA,NA,NA,NA,2019-07-12,2019-07-12,"15 25 1 30"
12,7,2019,15,25,1,45,"s",NA,NA,NA,NA,NA,2019-07-12,2019-07-12,"15 25 1 45"
13,7,2019,15,20,2,60,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 2 60"
13,7,2019,15,15,2,60,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 15 2 60"
13,7,2019,15,25,2,60,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 25 2 60"
13,7,2019,15,20,3,60,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 3 60"
13,7,2019,20,20,2,60,"d",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"20 20 2 60"
13,7,2019,20,25,1,60,"d",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"20 25 1 60"
13,7,2019,20,25,2,60,"d",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"20 25 2 60"
13,7,2019,15,20,2,0,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 2 0"
13,7,2019,15,15,2,0,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 15 2 0"
13,7,2019,15,25,2,0,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 25 2 0"
13,7,2019,15,20,3,0,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 3 0"
13,7,2019,15,20,2,6,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 2 6"
13,7,2019,15,15,2,6,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 15 2 6"
13,7,2019,15,25,2,6,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 25 2 6"
13,7,2019,15,20,3,6,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 3 6"
13,7,2019,15,20,2,9,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 2 9"
13,7,2019,15,15,2,9,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 15 2 9"
13,7,2019,15,25,2,9,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 25 2 9"
13,7,2019,15,20,3,9,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 3 9"
13,7,2019,15,20,2,13,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 2 13"
13,7,2019,15,15,2,13,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 15 2 13"
13,7,2019,15,25,2,13,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 25 2 13"
13,7,2019,15,20,3,13,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 3 13"
13,7,2019,15,20,2,20,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 2 20"
13,7,2019,15,15,2,20,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 15 2 20"
13,7,2019,15,25,2,20,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 25 2 20"
13,7,2019,15,20,3,20,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 3 20"
13,7,2019,15,20,2,30,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 2 30"
13,7,2019,15,15,2,30,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 15 2 30"
13,7,2019,15,25,2,30,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 25 2 30"
13,7,2019,15,20,3,30,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 3 30"
13,7,2019,15,20,2,45,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 2 45"
13,7,2019,15,15,2,45,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 15 2 45"
13,7,2019,15,25,2,45,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 25 2 45"
13,7,2019,15,20,3,45,"s",NA,NA,NA,NA,NA,2019-07-13,2019-07-13,"15 20 3 45"
14,7,2019,15,15,3,60,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 15 3 60"
14,7,2019,15,25,3,60,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 25 3 60"
14,7,2019,15,20,1,60,"d",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 20 1 60"
14,7,2019,15,25,1,60,"d",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 25 1 60"
14,7,2019,15,15,3,0,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 15 3 0"
14,7,2019,15,25,3,0,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 25 3 0"
14,7,2019,15,15,3,6,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 15 3 6"
14,7,2019,15,25,3,6,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 25 3 6"
14,7,2019,15,15,3,9,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 15 3 9"
14,7,2019,15,25,3,9,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 25 3 9"
14,7,2019,15,15,3,13,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 15 3 13"
14,7,2019,15,25,3,13,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 25 3 13"
14,7,2019,15,15,3,20,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 15 3 20"
14,7,2019,15,25,3,20,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 25 3 20"
14,7,2019,15,15,3,30,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 15 3 30"
14,7,2019,15,25,3,30,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 25 3 30"
14,7,2019,15,15,3,45,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 15 3 45"
14,7,2019,15,25,3,45,"s",NA,NA,NA,NA,NA,2019-07-14,2019-07-14,"15 25 3 45"
15,7,2019,15,20,4,60,"s",NA,NA,NA,NA,NA,2019-07-15,2019-07-15,"15 20 4 60"
15,7,2019,20,15,1,13,"d",NA,NA,NA,NA,NA,2019-07-15,2019-07-15,"20 15 1 13"
15,7,2019,15,20,4,0,"s",NA,NA,NA,NA,NA,2019-07-15,2019-07-15,"15 20 4 0"
15,7,2019,15,20,4,6,"s",NA,NA,NA,NA,NA,2019-07-15,2019-07-15,"15 20 4 6"
15,7,2019,15,20,4,9,"s",NA,NA,NA,NA,NA,2019-07-15,2019-07-15,"15 20 4 9"
15,7,2019,15,20,4,13,"s",NA,NA,NA,NA,NA,2019-07-15,2019-07-15,"15 20 4 13"
15,7,2019,15,20,4,20,"s",NA,NA,NA,NA,NA,2019-07-15,2019-07-15,"15 20 4 20"
15,7,2019,15,20,4,30,"s",NA,NA,NA,NA,NA,2019-07-15,2019-07-15,"15 20 4 30"
15,7,2019,15,20,4,45,"s",NA,NA,NA,NA,NA,2019-07-15,2019-07-15,"15 20 4 45"
16,7,2019,20,20,3,60,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 20 3 60"
16,7,2019,20,15,3,60,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 15 3 60"
16,7,2019,15,15,4,60,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"15 15 4 60"
16,7,2019,20,25,2,6,"d",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 25 2 6"
16,7,2019,25,20,1,60,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"25 20 1 60"
16,7,2019,20,20,3,0,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 20 3 0"
16,7,2019,20,15,3,0,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 15 3 0"
16,7,2019,15,15,4,0,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"15 15 4 0"
16,7,2019,25,20,1,0,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"25 20 1 0"
16,7,2019,20,20,3,6,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 20 3 6"
16,7,2019,20,15,3,6,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 15 3 6"
16,7,2019,15,15,4,6,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"15 15 4 6"
16,7,2019,25,20,1,6,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"25 20 1 6"
16,7,2019,20,20,3,9,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 20 3 9"
16,7,2019,20,15,3,9,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 15 3 9"
16,7,2019,15,15,4,9,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"15 15 4 9"
16,7,2019,25,20,1,9,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"25 20 1 9"
16,7,2019,20,20,3,13,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 20 3 13"
16,7,2019,20,15,3,13,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 15 3 13"
16,7,2019,15,15,4,13,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"15 15 4 13"
16,7,2019,25,20,1,13,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"25 20 1 13"
16,7,2019,20,20,3,20,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 20 3 20"
16,7,2019,20,15,3,20,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 15 3 20"
16,7,2019,15,15,4,20,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"15 15 4 20"
16,7,2019,25,20,1,20,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"25 20 1 20"
16,7,2019,20,20,3,30,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 20 3 30"
16,7,2019,20,15,3,30,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 15 3 30"
16,7,2019,15,15,4,30,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"15 15 4 30"
16,7,2019,25,20,1,30,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"25 20 1 30"
16,7,2019,20,20,3,45,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 20 3 45"
16,7,2019,20,15,3,45,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"20 15 3 45"
16,7,2019,15,15,4,45,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"15 15 4 45"
16,7,2019,25,20,1,45,"s",NA,NA,NA,NA,NA,2019-07-16,2019-07-16,"25 20 1 45"
17,7,2019,15,25,4,60,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"15 25 4 60"
17,7,2019,25,25,1,60,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"25 25 1 60"
17,7,2019,20,20,3,60,"d",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"20 20 3 60"
17,7,2019,15,20,4,60,"d",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"15 20 4 60"
17,7,2019,15,25,1,20,"d",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"15 25 1 20"
17,7,2019,15,25,2,60,"d",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"15 25 2 60"
17,7,2019,20,25,3,60,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"20 25 3 60"
17,7,2019,15,25,4,0,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"15 25 4 0"
17,7,2019,25,25,1,0,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"25 25 1 0"
17,7,2019,20,25,3,0,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"20 25 3 0"
17,7,2019,15,25,4,6,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"15 25 4 6"
17,7,2019,25,25,1,6,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"25 25 1 6"
17,7,2019,20,25,3,6,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"20 25 3 6"
17,7,2019,15,25,4,9,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"15 25 4 9"
17,7,2019,25,25,1,9,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"25 25 1 9"
17,7,2019,20,25,3,9,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"20 25 3 9"
17,7,2019,15,25,4,13,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"15 25 4 13"
17,7,2019,25,25,1,13,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"25 25 1 13"
17,7,2019,20,25,3,13,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"20 25 3 13"
17,7,2019,15,25,4,20,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"15 25 4 20"
17,7,2019,25,25,1,20,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"25 25 1 20"
17,7,2019,20,25,3,20,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"20 25 3 20"
17,7,2019,15,25,4,30,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"15 25 4 30"
17,7,2019,25,25,1,30,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"25 25 1 30"
17,7,2019,20,25,3,30,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"20 25 3 30"
17,7,2019,15,25,4,45,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"15 25 4 45"
17,7,2019,25,25,1,45,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"25 25 1 45"
17,7,2019,20,25,3,45,"s",NA,NA,NA,NA,NA,2019-07-17,2019-07-17,"20 25 3 45"
18,7,2019,20,20,4,60,"s",NA,NA,NA,NA,NA,2019-07-18,2019-07-18,"20 20 4 60"
18,7,2019,15,25,3,60,"d",NA,NA,NA,NA,NA,2019-07-18,2019-07-18,"15 25 3 60"
18,7,2019,15,25,4,60,"d",NA,NA,NA,NA,NA,2019-07-18,2019-07-18,"15 25 4 60"
18,7,2019,20,20,4,0,"s",NA,NA,NA,NA,NA,2019-07-18,2019-07-18,"20 20 4 0"
18,7,2019,20,20,4,6,"s",NA,NA,NA,NA,NA,2019-07-18,2019-07-18,"20 20 4 6"
18,7,2019,20,20,4,9,"s",NA,NA,NA,NA,NA,2019-07-18,2019-07-18,"20 20 4 9"
18,7,2019,20,20,4,13,"s",NA,NA,NA,NA,NA,2019-07-18,2019-07-18,"20 20 4 13"
18,7,2019,20,20,4,20,"s",NA,NA,NA,NA,NA,2019-07-18,2019-07-18,"20 20 4 20"
18,7,2019,20,20,4,30,"s",NA,NA,NA,NA,NA,2019-07-18,2019-07-18,"20 20 4 30"
18,7,2019,20,20,4,45,"s",NA,NA,NA,NA,NA,2019-07-18,2019-07-18,"20 20 4 45"
19,7,2019,15,20,1,9,"n",2,NA,NA,10,1,2019-07-19,2019-07-19,"15 20 1 9"
19,7,2019,20,15,1,60,"d",NA,NA,NA,NA,NA,2019-07-19,2019-07-19,"20 15 1 60"
19,7,2019,15,25,3,60,"d",NA,NA,NA,NA,NA,2019-07-19,2019-07-19,"15 25 3 60"
19,7,2019,15,20,1,60,"d",NA,NA,NA,NA,NA,2019-07-19,2019-07-19,"15 20 1 60"
20,7,2019,15,20,4,60,"d",NA,NA,NA,NA,NA,2019-07-20,2019-07-20,"15 20 4 60"
20,7,2019,20,25,2,9,"d",NA,NA,NA,NA,NA,2019-07-20,2019-07-20,"20 25 2 9"
20,7,2019,15,25,4,60,"d",NA,NA,NA,NA,NA,2019-07-20,2019-07-20,"15 25 4 60"
21,7,2019,20,25,1,0,"n",3,NA,NA,12,1,2019-07-21,2019-07-21,"20 25 1 0"
21,7,2019,15,25,2,0,"n",9,NA,NA,8,1,2019-07-21,2019-07-21,"15 25 2 0"
21,7,2019,15,25,2,6,"n",8,NA,NA,8,1,2019-07-21,2019-07-21,"15 25 2 6"
21,7,2019,15,25,3,0,"n",6,NA,NA,7,1,2019-07-21,2019-07-21,"15 25 3 0"
21,7,2019,20,20,1,0,"n",4,NA,NA,12,1,2019-07-21,2019-07-21,"20 20 1 0"
21,7,2019,20,20,1,6,"n",4,NA,NA,12,1,2019-07-21,2019-07-21,"20 20 1 6"
21,7,2019,20,20,1,9,"n",6,NA,NA,12,1,2019-07-21,2019-07-21,"20 20 1 9"
21,7,2019,20,20,1,13,"n",4,NA,NA,12,1,2019-07-21,2019-07-21,"20 20 1 13"
21,7,2019,15,20,1,0,"n",5,NA,NA,12,1,2019-07-21,2019-07-21,"15 20 1 0"
22,7,2019,20,20,1,20,"n",1,NA,NA,13,1,2019-07-22,2019-07-22,"20 20 1 20"
22,7,2019,20,20,2,20,"n",4,NA,NA,12,1,2019-07-22,2019-07-22,"20 20 2 20"
22,7,2019,15,20,1,6,"n",5,NA,NA,13,1,2019-07-22,2019-07-22,"15 20 1 6"
22,7,2019,15,20,2,0,"n",1,NA,NA,9,1,2019-07-22,2019-07-22,"15 20 2 0"
22,7,2019,15,20,3,0,"n",9,NA,NA,9,1,2019-07-22,2019-07-22,"15 20 3 0"
22,7,2019,20,25,2,0,"n",1,NA,NA,11,1,2019-07-22,2019-07-22,"20 25 2 0"
22,7,2019,25,15,1,60,"s",NA,NA,NA,NA,NA,2019-07-22,2019-07-22,"25 15 1 60"
22,7,2019,20,15,2,13,"d",NA,NA,NA,NA,NA,2019-07-22,2019-07-22,"20 15 2 13"
22,7,2019,25,15,1,0,"s",NA,NA,NA,NA,NA,2019-07-22,2019-07-22,"25 15 1 0"
22,7,2019,25,15,1,6,"s",NA,NA,NA,NA,NA,2019-07-22,2019-07-22,"25 15 1 6"
22,7,2019,25,15,1,9,"s",NA,NA,NA,NA,NA,2019-07-22,2019-07-22,"25 15 1 9"
22,7,2019,25,15,1,13,"s",NA,NA,NA,NA,NA,2019-07-22,2019-07-22,"25 15 1 13"
22,7,2019,25,15,1,20,"s",NA,NA,NA,NA,NA,2019-07-22,2019-07-22,"25 15 1 20"
22,7,2019,25,15,1,30,"s",NA,NA,NA,NA,NA,2019-07-22,2019-07-22,"25 15 1 30"
22,7,2019,25,15,1,45,"s",NA,NA,NA,NA,NA,2019-07-22,2019-07-22,"25 15 1 45"
23,7,2019,20,20,1,9,"d",NA,NA,NA,NA,NA,2019-07-23,2019-07-23,"20 20 1 9"
23,7,2019,15,25,3,9,"n",6,NA,NA,9,1,2019-07-23,2019-07-23,"15 25 3 9"
23,7,2019,15,20,3,20,"n",7,NA,NA,10,1,2019-07-23,2019-07-23,"15 20 3 20"
23,7,2019,15,20,3,13,"n",8,NA,NA,10,1,2019-07-23,2019-07-23,"15 20 3 13"
23,7,2019,15,20,3,9,"n",6,NA,NA,10,1,2019-07-23,2019-07-23,"15 20 3 9"
23,7,2019,15,20,3,6,"n",6,NA,NA,10,1,2019-07-23,2019-07-23,"15 20 3 6"
23,7,2019,15,15,4,6,"d",NA,NA,NA,NA,NA,2019-07-23,2019-07-23,"15 15 4 6"
23,7,2019,25,20,2,60,"s",NA,NA,NA,NA,NA,2019-07-23,2019-07-23,"25 20 2 60"
